"codigoViaje","destino","pasivo","codigoPasivo","organismo","IdOrPortal","cargo","fechaInicio","fechaTermino","descripcion","costo","financistas"
"ao02931542","Santiago","Maria Elisa  Otto Sanguineti","AO0293608","SERVICIO DE SALUD BÍO-BÍO","ao029","Subdirectora Gestión Asistencial",2015-05-26,2015-05-30,"Jornada RISS  (27 y 28 de mayo) Diplomado en Gerencia Social y Salud (29 y 30 de Mayo) - ",226716,"   Servicio de Salud Biobío - "
"ao02935072","Concepción","Rodrigo Manuel Sierra Contreras","AO0293593","SERVICIO DE SALUD BÍO-BÍO","ao029","Subdirector Recursos Físicos y Financieros",2015-05-29,2015-05-29,"Taller Indicadores Sustentabilidad Financiera Establecimientos Autogestionados en Red. - ",30682,"   Servicio de Salud Biobío - "
"ao02938372","LAJA","Jorge Rodríguez Valenzuela","AO0293610","SERVICIO DE SALUD BÍO-BÍO","ao029","Director (s) Servicio Salud Biobío",2015-05-14,2015-05-14,"TRAMITES EN NOTARIA Y MUNICIPALIDAD DE LAJA - ",30682,"   SERVICIO SALUD BIO BIO - "
"ao02948622","Laja","Jaime Vidal Medina","AO0293665","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Departamento Recursos Físicos",2015-05-05,2015-05-05,"Inspección Técnica de Obra Proyecto Reposición Hospital de Laja con funcionarios del Minsal - ",20231,"   Servicio de Salud Bío Bío - "
"ao02948802","Concepción","Jaime Vidal Medina","AO0293665","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Departamento Recursos Físicos",2015-05-06,2015-05-06,"Reunión en MINVU Proyecto Avda. Julio Hemmelman por posible interferencia en Proyecto Reposición Hospital de Nacimiento - ",20231,"   SERVICIO SALUD DE BÍO BÍO - "
"ao02948872","Cabrero","Jaime Vidal Medina","AO0293665","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Departamento Recursos Físicos",2015-05-20,2015-05-20,"Reunión con Alcalde Cabrero por Presentación de Cecosf y SAR - ",20231,"   Servicio de Salud Bío Bío - "
"ao02948882","Cabrero","Jaime Vidal Medina","AO0293665","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Departamento Recursos Físicos",2015-05-26,2015-05-26,"Visita a terreno Licitación Cecosf Cabrero y ver Diseño SAR Cabrero - ",20231,"   Servicio de Salud Bío Bío - "
"ao02948892","Santiago","Erika Quijada Castro","AO0293690","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefa Departamento Administración Interna",2015-05-05,2015-05-07,"Feria Chilecompra .- FEMER 2015 - ",151734,"   SERVICIO DE SALUD BIO BIO - "
"ao02948902","Santiago","Jaime Vidal Medina","AO0293665","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Departamento Recursos Físicos",2015-05-27,2015-05-28,"Reunión con Jefe División de Inversiones Cartera Inversiones Servicio Salud Bío Bío - ",101156,"   Servicio de Salud Bío Bío - "
"ao02948942","LAJA","Nelson Pezo Pezo","AO0293679","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Equipamiento",2015-05-05,2015-05-05,"Inspección Técnica Recepción Provisoria Proyecto Reposición Hospital de Laja  con Profesionales MINSAL - ",20231,"   Servicio de Salud Bío Bío - "
"ao02948962","Santiago","Nelson Pezo Pezo","AO0293679","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Equipamiento",2015-05-06,2015-05-07,"Visita a Feria Femer 2015 Portal Chilecompra por equipamiento - ",101156,"   Servicio de Salud Bío Bío - "
"ao02949032","Laja","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-05-06,2015-05-06,"Inspección Técnica Recepción Provisoria Proyecto Reposición Hospital de Laja - ",20231,"   Servicio Salud Bío Bío - "
"ao02949052","Laja","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-05-05,2015-05-05,"Inspección Técnica Recepción Provisoria Proyecto Reposición Hospital de Laja con Profesionales MINSAL - ",20231,"   Servicio Salud Bío Bío - "
"ao02949072","Cabrero - Laja","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-05-08,2015-05-08,"Elaboración Proyecto Sanitario Cecosf Cabrero - Inspección Técnica Recepción Provisoria Proyecto Reposición Hospital de Laja - ",20231,"   Servicio Salud Bío Bío - "
"ao02949092","Malalcura","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-05-11,2015-05-11,"Ver en terreno Proyecto Camarines y Comedores Recinto Malalcura Servicio Salud Bío Bío - ",20231,"   Servicio Salud Bío Bío - "
"ao02949112","Huepil - Malalcura - Tucapel","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-05-18,2015-05-18,"Recepción en Esterilización Hospital de Huepil - Supervisión proyecto Camarines y Comedores Reciento Malalcura - Ver en terreno Cesfam Tucapel - ",20231,"   Servicio Salud Bío Bío - "
"ao02949122","Santa Bárbara","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-05-19,2015-05-19,"Visita a terreno  Cecosf  Santa Bárbara - ",20231,"   Servicio Salud Bío Bío - "
"ao02949142","Tucapel","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-05-20,2015-05-20,"Realizar informe Técnico por Cesfam Tucapel - ",20231,"   Servicio Salud Bío Bío - "
"ao02949162","Cabrero","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-05-26,2015-05-26,"Visita a terreno Cecosf Cabrero - ",20231,"   Servicio Salud Bío Bío - "
"ao02949172","Cabrero","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-05-26,2015-05-26,"Visita a terreno Cecosf Cabrero - ",20231,"   Servicio Salud Bío Bío - "
"ao02949192","Santa Bárbara","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-05-27,2015-05-27,"Visita a terreno Cescosf  Santa Bárbara - ",20231,"   Servicio Salud Bío Bío - "
"ao02949212","Tucapel","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-05-28,2015-05-28,"Revisión Informe Técnico Cesfam Tucapel - ",20231,"   Servicio Salud Bío Bío - "
"ao02949222","Laja","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-05-29,2015-05-29,"Recepción Gases Clínicos y Sistemas deAguas Lluvias - ",20231,"   Servicio Salud Bío Bío - "
"ao02950402","Laja","Nelson Pezo Pezo","AO0293679","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Equipamiento",2015-06-01,2015-06-01,"Instalación equipos de Rayos en dependencias Proyecto Reposición Hospital de Laja. - ",20231,"   Servicio Salud Bío Bío - "
"ao02950412","Laja","Nelson Pezo Pezo","AO0293679","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Equipamiento",2015-06-03,2015-06-03,"Traslado e instalación de mobiliario para Nuevo Hospital de Laja Proyecto Reposición Hospital de Laja - ",20231,"   Servicio Salud Bío Bío - "
"ao02950432","Huepil","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-06-01,2015-06-01,"Elaboración Informe Técnico Cambio uso estanque de agua potable hospital huepil - ",20231,"   Servicio Salud Bío Bío - "
"ao02950512","Tucapel","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-06-02,2015-06-02,"Generación de Informe de Especialidades de Climatización y Gases Clínicos del Cesfam Tucapel - ",20231,"   Servicio de Salud Bío Bío - "
"ao02950522","Quilaco","Jaime Vidal Medina","AO0293665","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Departamento Recursos Físicos",2015-06-01,2015-06-01,"Reunión con Alcalde por Cesfam Quilaco - ",20231,"   Servicio Salud Bío Bío - "
"ao02950562","Tucapel","Jaime Vidal Medina","AO0293665","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Departamento Recursos Físicos",2015-06-02,2015-06-02,"Generación de Informe de Especialidades Climatización y Gases Clínicos del Cesfam Tucapel - ",20231,"   Servicio Salud Bío Bío - "
"ao02952042","Laja","Jaime Vidal Medina","AO0293665","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Departamento Recursos Físicos",2015-06-04,2015-06-04,"REVISIÓN DE OBSERVACIONES RECEPCIÓN PROVISORIA DE LA OBRA REPOSICIÓN HOSPITAL DE LAJA - ",20231,"   Servicio Salud Bío Bío - "
"ao02952052","Laja","Jaime Vidal Medina","AO0293665","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Departamento Recursos Físicos",2015-06-08,2015-06-08,"RECEPCION PROVISORIA PROYECTO REPOSICION HOSPITAL DE LAJA - ",20231,"   Servicio de Salud Biobío - "
"ao02952072","Laja","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-06-04,2015-06-04,"REVISIÓN DE OBSERVACIONES RECEPCIÓN PROVISORIA DE LA OBRA REPOSICIÓN HOSPITAL DE LAJA - ",20231,"   Servicio Salud Bío Bío - "
"ao02952592","Laja","Nelson Pezo Pezo","AO0293679","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Equipamiento",2015-06-05,2015-06-05,"Habilitación de Equipamiento Nuevo Hospital  Proyecto Reposición Hospital de Laja - ",20231,"   Servicio Salud Bío Bío - "
"ao02953862","Concepción","Jaime Vidal Medina","AO0293665","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Departamento Recursos Físicos",2015-06-09,2015-06-09,"Reunión en MIDESO por cierre presupuestario - ",20,"   Servicio Salud Bío Bío - "
"ao02953892","Laja","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-06-08,2015-06-08,"Recepción Provisoria sin observaciones de la Obra Reposición Hospital de Laja - ",20231,"   Servicio Salud Bío Bío - "
"ao02953912","Concepción","Nelson Pezo Pezo","AO0293679","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Equipamiento",2015-06-09,2015-06-09,"Reunión en MIDESO por cierre presupuestario - ",20231,"   Servicio Salud Bío Bío - "
"ao02954512","Quilaco","Rodrigo Manuel Sierra Contreras","AO0293593","SERVICIO DE SALUD BÍO-BÍO","ao029","Subdirector Recursos Físicos y Financieros",2015-06-01,2015-06-01,"Reunión Alcalde Comuna Quilaco - ",30682,"   Servicio de Salud Biobío - "
"ao02956422","Laja","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-06-10,2015-06-10,"Visita a Terreno Instalación Eléctrica y Cierre Obras Extraordinarias Proyecto Reposición Hospital de Laja - ",20231,"   Servicio Salud Bío Bío - "
"ao02956472","Laja","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-06-03,2015-06-03,"Recepción Instalaciones Sanitarias de la Obra Reposición Hospital de Laja - ",20231,"   Servicio Salud Bío Bío - "
"ao02956482","Laja","Santiago Fernández Suazo","AO0293685","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe Unidad Ejecución de Obra",2015-06-03,2015-06-03,"Recepción Instalaciones Sanitarias de la Obra Reposición Hospital de Laja - ",20231,"   Servicio Salud Bío Bío - "
"ao02957642","Laja","Rodrigo Manuel Sierra Contreras","AO0293593","SERVICIO DE SALUD BÍO-BÍO","ao029","Subdirector Recursos Físicos y Financieros",2015-06-08,2015-06-08,"Recepción Provisoria Sin Observaciones Reposición Hospital de Laja - ",30682,"   Servicio de Salud Biobío - "
"ao02958992","Chillán","Rodrigo Manuel Sierra Contreras","AO0293593","SERVICIO DE SALUD BÍO-BÍO","ao029","Subdirector Recursos Físicos y Financieros",2015-06-09,2015-06-09,"Reunión Consejo Macro Regional Sur - ",30682,"   Servicio de Salud Biobío - "
"ao02959012","Santiago","Rodrigo Manuel Sierra Contreras","AO0293593","SERVICIO DE SALUD BÍO-BÍO","ao029","Subdirector Recursos Físicos y Financieros",2015-06-10,2015-06-11,"Reunión Comité de Selección Cargo Subdirector Médico Servicio de Salud Biobío - ",198788,"   Servicio de Salud Biobío - "
"ao02973892","Quilaco - Concepción","Marta Ercira Caro Andía","AO0292867","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe(a) de servicio",2015-06-01,2015-06-01,"Reunión Alcalde Comuna Quilaco - Reunión Gabinete Ampliado Intendencia Regional - ",30682,"   Servicio Salud Biobío - "
"ao02973902","Valparaiso","Marta Ercira Caro Andía","AO0292867","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe(a) de servicio",2015-06-02,2015-06-03,"Reunión Senador Felipe Harboe - ",199208,"   Servicio Salud Biobío - "
"ao02973912","Chillán - San Felipe","Marta Ercira Caro Andía","AO0292867","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe(a) de servicio",2015-06-09,2015-06-12,"Reunión MacroRegión Sur (Chillán) - Jornada de Trabajo Directores Servicios de Salud del país (San Felipe) - ",226890,"   Servicio Salud Biobío - "
"ao02973922","Laja","Marta Ercira Caro Andía","AO0292867","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe(a) de servicio",2015-06-08,2015-06-08,"Recepción provisoria sin observaciones Hospital de la Familia y Comunidad de Laja - ",30682,"   Servicio Salud Biobío - "
"ao02973932","Santa Bárbara","Marta Ercira Caro Andía","AO0292867","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe(a) de servicio",2015-06-16,2015-06-16,"TRAWUN: Encuentro Comunidad alto y bajo Biobío por modelo de atención nuevo Hospital de Santa Bárbara. - ",0,"   Servicio Salud Biobío - "
"ao02973942","Nacimiento - Concepción","Marta Ercira Caro Andía","AO0292867","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe(a) de servicio",2015-06-18,2015-06-18,"Reunión Mensual CIRA - Reunión Sra. Ministra de Salud en traslado hacia Los Angeles - ",30682,"   Servicio Salud Biobío - "
"ao02973952","Santa Bárbara","Marta Ercira Caro Andía","AO0292867","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe(a) de servicio",2015-06-19,2015-06-19,"Actividades Programa Visita Sra. Ministra de Salud - ",0,"   Servicio Salud Biobío - "
"ao02973962","Concepción","Marta Ercira Caro Andía","AO0292867","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe(a) de servicio",2015-06-20,2015-06-20,"Reunión Sra. Ministra de Salud, Intendente Región del Biobío, Directores SS. VIII Región - ",0,"   Servicio Salud Biobío - "
"ao02973972","Concepción","Marta Ercira Caro Andía","AO0292867","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe(a) de servicio",2015-06-22,2015-06-22,"Reunión Gabinete Ampliado Intendencia Regional Biobío - ",30682,"   Servicio Salud Biobío - "
"ao02973982","Santiago","Marta Ercira Caro Andía","AO0292867","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe(a) de servicio",2015-06-23,2015-06-24,"Taller Subdirectores Médicos Servicios de Salud Gestores en RISS 2015. - ",107386,"   Servicio Salud Biobío - "
"ao02973992","Santa Bárbara","Marta Ercira Caro Andía","AO0292867","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe(a) de servicio",2015-06-26,2015-06-26,"Diálogo Ciudadano Tema Normalización Hospital de la Familia y Comunidad Santa Bárbara - ",30682,"   Servicio Salud Biobío - "
"ao02976302","Nacimiento","Marta Ercira Caro Andía","AO0292867","SERVICIO DE SALUD BÍO-BÍO","ao029","Jefe(a) de servicio",2015-06-30,2015-06-30,"Reunión Consejo Desarrollo HFC Nacimiento - ",30682,"   Servicio Salud Biobío - "
"ao02976922","Santiago","Rodrigo Manuel Sierra Contreras","AO0293593","SERVICIO DE SALUD BÍO-BÍO","ao029","Subdirector Recursos Físicos y Financieros",2015-06-15,2015-06-16,"Reunión Contraloría General de la República - ",180648,"   Servicio de Salud Biobío - "
"ao02976962","Laja","Rodrigo Manuel Sierra Contreras","AO0293593","SERVICIO DE SALUD BÍO-BÍO","ao029","Subdirector Recursos Físicos y Financieros",2015-06-17,2015-06-17,"Reunión Consejo de Desarrollo Hospital de la Familia y Comunidad de Laja - ",30682,"   Servicio de Salud Biobío - "
"ao02976992","Nacimiento","Rodrigo Manuel Sierra Contreras","AO0293593","SERVICIO DE SALUD BÍO-BÍO","ao029","Subdirector Recursos Físicos y Financieros",2015-06-18,2015-06-18,"Reunión Consejo de Integración de la Red Asistencial (CIRA) - ",30682,"   Servicio de Salud Biobío - "
"ao02977102","Santa Bárbara","Rodrigo Manuel Sierra Contreras","AO0293593","SERVICIO DE SALUD BÍO-BÍO","ao029","Subdirector Recursos Físicos y Financieros",2015-06-19,2015-06-19,"Actividades Visita Ministra de Salud - ",7020,"   Servicio de Salud Biobío - "
"ao02977242","Concepción","Rodrigo Manuel Sierra Contreras","AO0293593","SERVICIO DE SALUD BÍO-BÍO","ao029","Subdirector Recursos Físicos y Financieros",2015-06-24,2015-06-24,"Reunión Convenio de Programación 2015-2023 - ",52162,"   Servicio de Salud Biobío - "
"ao02977322","Santa Bárbara","Rodrigo Manuel Sierra Contreras","AO0293593","SERVICIO DE SALUD BÍO-BÍO","ao029","Subdirector Recursos Físicos y Financieros",2015-06-26,2015-06-26,"Diálogo Ciudadano Santa Bárbara - ",30682,"   Servicio de Salud Biobío - "
"ao03025932","cañete,chile","Paola Patricia Dinamarca Bahamonde","AO0304914","SERVICIO DE SALUD ARAUCO","ao030","Jefe(a) de Gabinete",2015-05-25,2015-05-25,"Caso social Cosam Cañete (Franco Alvial) - ",16419,"   Servicio de Salud Arauco - "
"ao03028052","Los Alamos, CHILE","Paola Patricia Dinamarca Bahamonde","AO0304914","SERVICIO DE SALUD ARAUCO","ao030","Jefe(a) de Gabinete",2015-05-26,2015-05-26,"Visitas casos sociales: Manuel Rojas, Luis Bahamondes, Claudia Flores. - ",16419,"   SERVICIO DE SALUD ARAUCO - "
"ao03029462","Concepción, Chile","Paola Patricia Dinamarca Bahamonde","AO0304914","SERVICIO DE SALUD ARAUCO","ao030","Jefe(a) de Gabinete",2015-05-27,2015-05-27,"REUNION EN SERNAM REGIONAL:  TEMA GENERO. - ",16419,"   SERVICIO DE SALUD ARAUCO - "
"ao03029472","CAÑETE Y ARAUCO: CHILE","Víctor Rafael Valenzuela Álvarez","AO0304987","SERVICIO DE SALUD ARAUCO","ao030","Jefe Servicio de Salud Arauco",2015-05-27,2015-05-27,"ENTREGA DE SILLON DENTAL COLEGIO COMUNA DE CAÑETE; REUNION CON ADULTOS MAYORES COMUNA DE ARAUCO. - ",30682,"   SERVCIO DE SALUD ARAUCO - "
"ao03035392","CAÑETE, CHILE","Paola Patricia Dinamarca Bahamonde","AO0304914","SERVICIO DE SALUD ARAUCO","ao030","Jefe(a) de Gabinete",2015-05-28,2015-05-28,"REUNION EN COSAM POR CASO SOCIAL: FRANCO ALVIAL. - ",16419,"   SERVICIO DE SALUD ARAUCO - "
"ao03035432","CURANILAHUE, CHILE","Víctor Rafael Valenzuela Álvarez","AO0304987","SERVICIO DE SALUD ARAUCO","ao030","Jefe Servicio de Salud Arauco",2015-05-28,2015-05-28,"REUNION CON SECTORIALISTA SR. HUGO ARANCIBIA EN HOSPITAL CURANILAHUE. - ",0,"   SERVICIO DE SALUD ARAUCO - "
"ao03051222","CURANILAHUE, CHILE","Víctor Rafael Valenzuela Álvarez","AO0304987","SERVICIO DE SALUD ARAUCO","ao030","Jefe Servicio de Salud Arauco",2015-06-01,2015-06-01,"REUNION  ESTUDIO DE BRECHAS CON DIRECTORES DE HOSPITALES - ",0,"   SERVICIO DE SALUD ARAUCO - "
"ao03051232","TIRUA, CHILE","Víctor Rafael Valenzuela Álvarez","AO0304987","SERVICIO DE SALUD ARAUCO","ao030","Jefe Servicio de Salud Arauco",2015-06-02,2015-06-02,"REUNION POR CONVENIOS DE INVERSION CON COMUNIDADES MAPUCHES PROVINCIA DE ARAUCO. - ",30682,"   SERVICIO DE SALUD ARAUCO - "
"ao03051242","CURANILAHUE, CHILE","Paola Patricia Dinamarca Bahamonde","AO0304914","SERVICIO DE SALUD ARAUCO","ao030","Jefe(a) de Gabinete",2015-06-01,2015-06-01,"REUNION ESTUDIO DE BRECHAS CON DIRECTORES DE HOSPITALES. - ",0,"   SERVICIO DE SALUD ARAUCO - "
"ao03051252","TIRUA, CHILE","Paola Patricia Dinamarca Bahamonde","AO0304914","SERVICIO DE SALUD ARAUCO","ao030","Jefe(a) de Gabinete",2015-06-02,2015-06-02,"REUNION POR CONVENIOS DE INVERSION CON COMUNIDADES MAPUCHES PROVINCIA DE ARAUCO. - ",16419,"   SERVICIO DE SALUD ARAUCO - "
"ao03055602","CONTULMO-CONCEPCION; CHILE","Víctor Rafael Valenzuela Álvarez","AO0304987","SERVICIO DE SALUD ARAUCO","ao030","Jefe Servicio de Salud Arauco",2015-06-05,2015-06-05,"REUNION JEFES DAS: PRESUPEUSTO APOYO A LA GESTION; REUNION CON DIRECTORES DE SERVICIO SALUD CONCEPCION Y TALCAHUNAO COORD. RED ASISTENCIAL. - ",30682,"   SERVICIO DE SALUD ARAUCO - "
"ao03055612","ARAUCO, CHILE","Víctor Rafael Valenzuela Álvarez","AO0304987","SERVICIO DE SALUD ARAUCO","ao030","Jefe Servicio de Salud Arauco",2015-06-08,2015-06-08,"REUNION EQUIPO DICTIVO. - ",30682,"   SERVICIO DE SALUD ARAUCO - "
"ao03055622","CHILLAN, CHILE","Víctor Rafael Valenzuela Álvarez","AO0304987","SERVICIO DE SALUD ARAUCO","ao030","Jefe Servicio de Salud Arauco",2015-06-09,2015-06-09,"REUNION MACRO REGIONAL SUR - ",30682,"   SERVICIO DE SALUD ARAUCO - "
"ao03055632","CONTULMO, CHILE","Paola Patricia Dinamarca Bahamonde","AO0304914","SERVICIO DE SALUD ARAUCO","ao030","Jefe(a) de Gabinete",2015-06-05,2015-06-05,"REUNION JEFES DAS: PRESUPEUSTO APOYO A LA GESTION. - ",16419,"   SERVICIO DE SALUD ARAUCO - "
